资本,2819
生产,1702
商品,1469
价值,1377
利润,1033
这种,1029
这个,1008
一个,997
价格,972
利润率,935
货币,889
劳动,851
作为,720
我们,684
剩余价值,632
如果,564
资本家,559
增加,550
因为,537
因此,510
已经,497
形式,491
不是,479
可以,471
部分,471
过程,463
工人,458
这样,455
情况,453
转化,436
不同,432
只是,429
但是,420
这里,413
来说,405
部门,397
表现,394
使用,381
就是,369
由于,362
一种,353
提高,351
他们,348
没有,346
市场,345
这些,344
利息,343
职能,331
商人,330
它们,325
流通,317
工资,316
本身,308
必须,305
社会,304
并且,303
发生,297
剩余价值率,295
支付,292
产品,292
自己,289
变化,277
那末,277
资本主义,271
一般,270
减少,269
得到,266
不变资本,265
时间,261
下降,260
发展,257
出售,256
需要,255
条件,253
构成,252
进行,252
可变资本,251
现在,245
完全,245
之间,243
银行,237
工厂,234
利息率,234
决定,225
不变,223
所以,218
只有,218
影响,218
货币资本,216
周转,216
假定,216
一样,212
经营,210
收入,207
一部分,207
场合,206
一定,206
成本,205
因而,205
按照,201
作用,199
原料,199
一切,198
以前,198
平均,193
或者,192
不断,192
产生,191
形成,191
而是,189
商业,187
全部,186
执行,183
存在,183
而且,182
商人资本,180
产业,180
购买,180
关系,180
变动,179
汇票,178
从而,177
机器,176
降低,175
相对,174
各种,169
引起,169
再生产,168
需求,167
规律,166
两个,164
不会,163
任何,163
直接,163
相反,163
实际,160
同样,158
实现,155
还是,155
通过,154
例如,154
预付,153
程度,150
结果,150
提供,150
生息,150
运动,149
特殊,148
计算,148
企业主,148
总是,147
时候,147
比例,147
出来,146
问题,145
可能,145
同时,145
一点,144
考察,144
生产资料,144
生产方式,144
要素,142
不过,142
为了,141
能够,140
代表,140
竞争,139
虽然,137
相等,137
获得,137
包含,137
关于,136
相同,136
其他,136
商品资本,136
银行券,135
平均利润,133
说明,133
比率,128
什么,127
手段,127
信用,126
剥削,126
另一方面,125
营业,125
基础,125
等等,124
取决于,124
那些,124
实际上,123
产业资本,123
相比,123
不能,123
只要,122
同一,121
国家,119
甚至,118
追加,118
时期,117
劳动力,115
由此,115
费用,114
以后,112
性质,111
看到,111
手中,111
生产力,109
差别,109
不仅,109
东西,108
研究,108
积累,108
特别,108
每个,106
消费,106
先令,105
贷款,103
表示,103
等于,103
随着,103
那里,103
完成,102
起来,102
不管,101
小时,101
具有,101
报告,101
贷出,100
绝对,100
单个,100
互相,99
原因,99
也就是说,99
生产者,99
推动,98
自然,98
区别,97
伦敦,97
这是,96
剩余,96
所有,95
必然,95
补偿,94
那种,93
节约,93
支出,93
一些,92
成为,92
加入,91
出现,91
棉花,90
数量,89
保持,89
现象,89
占有,89
超过,88
分为,88
所说,87
转移,86
形态,86
扩大,85
马克思,84
比较,83
地方,83
创造,83
最后,83
方法,82
单纯,82
工作日,81
预付资本,81
限制,80
交换,80
剩余劳动,80
独立,80
银行家,79
怎样,79
固定资本,79
取得,79
一定量,79
麻布,78
造成,77
以及,77
一起,77
第一篇,76
方面,76
整个,76
前提,76
英国,76
工业,76
认为,75
一方面,75
活动,75
撇开,74
所有者,74
目的,74
要求,74
余额,73
平均化,73
贷放,73
分割,73
耗费,73
第五篇,73
一次,72
先生,72
首先,71
增殖,71
主要,71
才能,71
尽管,71
流通手段,70
总量,70
其中,70
供给,69
危机,69
清楚,69
那样,69
当然,69
组成部分,68
是因为,68
必要,68
以上,68
工作,67
用来,67
真正,67
开始,67
贴现,67
分配,66
指出,66
便宜,66
损失,66
万镑,66
事情,66
高于,65
人们,65
即使,64
意义,64
情形,64
知道,63
各个,63
支配,63
事实,62
活劳动,62
可变,62
方式,62
交易,62
那个,61
属于,61
商业资本,61
调节,61
对于,61
一年,61
仍然,60
许多,60
现实,59
英格兰银行,59
事实上,58
结合,58
人数,58
第一,58
除了,58
理解,57
根据,57
企业,57
上述,57
达到,57
规模,57
增长,57
重要,57
非常,57
同一个,56
供求,56
两种,56
视察员,56
处在,56
二者,56
现有,56
纯粹,56
看作,56
来看,55
如此,55
行为,55
对立,55
至少,55
低于,55
进一步,55
业务,54
几乎,54
中介,54
大量,54
证明,54
固定,54
发生变化,53
百分比,53
困难,53
适用,53
人口,53
通货,52
不说,52
包括,51
无关,51
以便,51
规定,51
只能,51
贬值,51
报酬,51
这时,51
界限,50
波动,50
然后,50
价值量,50
变成,50
总额,50
在于,50
无酬,49
期间,49
原来,49
巨大,49
经济,49
联系,49
相应,49
办法,49
越来越,49
一致,49
投在,49
范围,49
以致,48
上面,48
集中,48
发现,48
阶段,48
别的,48
还要,48
正好,48
下面,48
多少,47
如下,47
当作,47
偏离,47
正是,47
第二,47
此外,47
别人,47
